DOI_link,discipline,number_of_citations,citations_yr,days_published_before_26.03.2020,days_since_01.01.2000,open_access_choice,journal,publication_year,date_of_publication,period_of_publication,corresponding_authors,topic_similarity,author_familiarity,countries_of_corresponding_authors_list,country_of_corresponding_authors_category,continent_of_corresponding_authors,data_type,data_availability_initial,data_availability_final,data_deposition_declared_list,data_deposition_declared_selection,data_archive_list,data_availability_from_corresponding_author,time_data_obtained,corresponding_author_requests_and_concerns,reason_for_decline,data_complexity
https://doi.org/10.1126/science.1235773,Forestry,189,30.89341693,2323,5067,no_open_access,Science,2013,15.11.2013,2010-2019,1,no,no,UK,UK,Europe,dataset,partial,partial,"previous_publication,supplement",multi,KNB,ignored,,,,low
https://doi.org/10.1126/science.1201609,Forestry,2707,323.7401704,3142,4248,no_open_access,Science,2011,19.08.2011,2010-2019,1,partial,no,USA,USA,N_America,dataset,partial,full,"upon_request,supplement",multi,,obtained,0.33,none,,medium
https://doi.org/10.1126/science.1173805,Forestry,14,1.334552102,3919,3471,no_open_access,Science,2009,03/07/2009,2000-2009,1,partial,no,Canada,Canada,N_America,dataset,none,none,undeclared,undeclared,,ignored,,,,medium
https://doi.org/10.1126/science.1165000,Forestry,966,88.36842105,4080,3310,no_open_access,Science,2009,23.01.2009,2000-2009,2,no,no,USA,USA,N_America,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1126/science.1164033,Forestry,926,85.61043566,4038,3352,open_access,Science,2009,06.03.2009,2000-2009,1,no,no,UK,UK,Europe,dataset,full,full,"archive,supplement",multi,Forestplots.net,,,,,medium
https://doi.org/10.1126/science.1163886,Forestry,1270,119.0421161,3984,3406,no_open_access,Science,2009,29.04.2009,2000-2009,1,overlap,no,USA,USA,N_America,image,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1126/science.1155358,Forestry,267,23.12648315,4304,3086,no_open_access,Science,2008,13.06.2008,2000-2009,2,no,no,UK,UK,Europe,image,partial,partial,"previous_publication,upon_request",multi,,ignored,,,,low
https://doi.org/10.1126/science.1155121,Forestry,2465,213.508543,4304,3086,no_open_access,Science,2008,13.06.2008,2000-2009,1,partial,no,USA,USA,N_America,dataset,partial,full,"previous_publication,upon_request",multi,,obtained,12,none,,medium
https://doi.org/10.1126/science.1140170,Forestry,498,39.82690622,4654,2736,no_open_access,Science,2007,29.06.2007,2000-2009,1,no,no,USA,USA,N_America,image,full,full,"archive,previous_publication,supplement",multi,,,,,,medium
https://doi.org/10.1126/science.1128691,Forestry,3107,233.7775716,4941,2449,no_open_access,Science,2006,15.09.2006,2000-2009,1,no,no,USA,USA,N_America,dataset,full,full,"archive,supplement",multi,,,,,,medium
https://doi.org/10.1126/science.1126232,Forestry,195,14.54629062,4983,2407,no_open_access,Science,2006,04.08.2006,2000-2009,1,partial,no,Israel,other,Asia,dataset,full,full,supplement,supplement,,,,,,medium
https://doi.org/10.1126/science.1122855,Forestry,184,13.19709177,5179,2211,no_open_access,Science,2006,20.01.2006,2000-2009,1,overlap,no,USA,USA,N_America,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1126/science.1121543,Forestry,166,11.93891626,5165,2225,no_open_access,Science,2006,03.02.2006,2000-2009,1,partial,no,UK,UK,Europe,dataset,none,none,upon_request,request,,declined,,none,no_time_to_search,low
https://doi.org/10.1126/science.1118387,Forestry,430,30.34022811,5263,2127,no_open_access,Science,2005,28.10.2005,2000-2009,1,no,no,Denmark,Europe_other,Europe,image,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1118051,Forestry,554,39.03667954,5270,2120,no_open_access,Science,2005,21.10.2005,2000-2009,1,no,no,USA,USA,N_America,image,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1126/science.1117715,Forestry,123,8.834120425,5172,2218,no_open_access,Science,2006,27.01.2006,2000-2009,1,no,no,USA,USA,N_America,dataset,partial,full,"archive,supplement",multi,Center_for_Tropical_Forest_Science,obtained,25,none,,medium
https://doi.org/10.1126/science.1113977,Forestry,367,25.58346066,5326,2064,no_open_access,Science,2005,26.08.2005,2000-2009,1,partial,no,Switzerland,Switzerland,Europe,dataset,none,full,upon_request,request,,obtained,28,none,,low
https://doi.org/10.1126/science.1111773,Forestry,737,49.22323879,5555,1835,no_open_access,Science,2005,09.01.2005,2000-2009,1,no,no,Australia,Australia,other,image,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1126/science.1111772,Forestry,5731,396.8535382,5361,2029,no_open_access,Science,2005,22.07.2005,2000-2009,1,no,no,USA,USA,N_America,image,full,full,"previous_publication,supplement",multi,,,,,,medium
https://doi.org/10.1126/science.1110700,Forestry,104,7.2692455,5312,2078,no_open_access,Science,2005,09.09.2005,2000-2009,1,partial,no,UK,UK,Europe,dataset,partial,full,"upon_request,supplement",multi,,obtained,28,none,,low
https://doi.org/10.1126/science.1094392,Forestry,265,16.91292184,5809,1581,no_open_access,Science,2004,30.04.2004,2000-2009,1,partial,no,USA,USA,N_America,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1126/science.1091714,Forestry,452,28.46445825,5886,1504,no_open_access,Science,2004,13.02.2004,2000-2009,1,no,no,USA,USA,N_America,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1126/science.1091165,Forestry,456,28.33986038,5963,1427,no_open_access,Science,2003,28.11.2003,2000-2009,1,partial,no,USA,USA,N_America,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,low
https://doi.org/10.1126/science.1089543,Forestry,350,21.72619048,5970,1420,no_open_access,Science,2003,21.11.2003,2000-2009,1,no,no,USA,USA,N_America,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1126/science.1083592,Forestry,467,28.18369709,6138,1252,no_open_access,Science,2003,06.06.2003,2000-2009,1,no,no,Belgium,Europe_other,Europe,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1126/science.1057547,Forestry,138,7.364035088,6930,460,no_open_access,Science,2001,05.04.2001,2000-2009,1,no,no,USA,USA,N_America,dataset,none,full,upon_request,request,,obtained,4,none,,low
https://doi.org/10.1038/s41586-019-1474-y,Forestry,4,11.40625,218,7172,no_open_access,Nature,2019,21.08.2019,2010-2019,1,no,no,USA,USA,N_America,dataset,full,full,homepage,homepage,,,,,,high
https://doi.org/10.1038/s41586-019-1306-0,Forestry,10,18.9119171,283,7107,no_open_access,Nature,2019,17.06.2019,2010-2019,1,partial,no,Netherlands,Europe_other,Europe,dataset,full,full,"archive,supplement",multi,FigShare,,,,,low
https://doi.org/10.1038/s41586-019-1048-z,Forestry,21,27.87272727,365,7025,no_open_access,Nature,2019,27.03.2019,2010-2019,1,no,no,Germany,Germany,Europe,dataset,partial,partial,"homepage,upon_request",multi,,declined,,none,data_protected_by_agreements,high
https://doi.org/10.1038/s41586-018-0577-1,Forestry,18,14.83069977,533,6857,open_access,Nature,2018,10.10.2018,2010-2019,1,partial,no,Netherlands,Europe_other,Europe,dataset,partial,full,"upon_request,supplement",multi,,obtained,17,none,,high
https://doi.org/10.1038/s41586-018-0539-7,Forestry,41,32.25215517,554,6836,open_access,Nature,2018,19.09.2018,2010-2019,1,no,no,USA,USA,N_America,dataset,full,full,"archive,supplement",multi,ecotope.org,,,,,medium
https://doi.org/10.1038/s41586-018-0328-3,Forestry,44,30.07490637,624,6766,no_open_access,Nature,2018,11.07.2018,2010-2019,1,no,no,France,France,Europe,dataset,partial,partial,supplement,supplement,,ignored,,,,low
https://doi.org/10.1038/s41586-018-0189-9,Forestry,48,30.79086116,659,6731,open_access,Nature,2018,06.06.2018,2010-2019,1,overlap,met,UK,UK,Europe,dataset,none,none,archive,archive,Dryad,declined,,none,"More_work_in_progress,no_time_to_search,data_protected_by_agreements",medium
https://doi.org/10.1038/nature26152,Forestry,22,12.43034056,736,6654,open_access,Nature,2018,21.03.2018,2010-2019,2,no,no,USA,USA,N_America,dataset,full,full,"archive,previous_publication,supplement",multi,,,,,,medium
https://doi.org/10.1038/nature25138,Forestry,77,38.13432836,827,6563,open_access,Nature,2017,20.12.2017,2010-2019,1,partial,no,Austria,Europe_other,Europe,dataset,full,full,supplement,supplement,,,,,,high
https://doi.org/10.1038/nature24639,Forestry,36,17.4501992,843,6547,open_access,Nature,2017,04.12.2017,2010-2019,1,no,no,UK,UK,Europe,dataset,partial,partial,"archive,homepage,upon_request",multi,,ignored,,,,medium
https://doi.org/10.1038/nature24457,Forestry,86,39.93638677,876,6514,open_access,Nature,2017,01.11.2017,2010-2019,1,no,no,UK,UK,Europe,dataset,full,full,"archive,supplement",multi,"FigShare,BIOFRAG",,,,,medium
https://doi.org/10.1038/nature23285,Forestry,76,31.1335578,981,6409,no_open_access,Nature,2017,19.07.2017,2010-2019,2,no,no,USA,USA,N_America,dataset,full,full,"archive,supplement",multi,FigShare,,,,,medium
https://doi.org/10.1038/nature21694,Forestry,73,26.9413549,1079,6311,no_open_access,Nature,2017,12.04.2017,2010-2019,1,no,no,Australia,Australia,other,dataset,full,full,"archive,supplement",multi,"CSIRO_Data_Access_Portal,FigShare",,,,,medium
https://doi.org/10.1038/nature18326,Forestry,218,62.35893417,1366,6024,open_access,Nature,2016,29.06.2016,2010-2019,1,no,no,UK,UK,Europe,dataset,partial,partial,supplement,supplement,,ignored,,,,medium
https://doi.org/10.1038/nature16512,Forestry,283,72.58959944,1513,5877,no_open_access,Nature,2016,03.02.2016,2010-2019,1,no,no,Netherlands,Europe_other,Europe,dataset,full,full,"archive,supplement",multi,Dryad,,,,,medium
https://doi.org/10.1038/nature14967,Forestry,197,45.59606848,1667,5723,no_open_access,Nature,2015,02.09.2015,2010-2019,1,partial,no,USA,USA,N_America,dataset,partial,full,"upon_request,supplement",multi,GFBI_Global_Forest_Inventory_Data,obtained,3,none,,medium
https://doi.org/10.1038/nature13731,Forestry,249,47.3359375,2010,5380,open_access,Nature,2014,24.09.2014,2010-2019,1,partial,no,Germany,Germany,Europe,dataset,full,full,"archive,supplement",multi,Max_Planck_Institute,,,,,medium
https://doi.org/10.1038/nature13604,Forestry,244,45.88356517,2031,5359,no_open_access,Nature,2014,03.09.2014,2010-2019,1,overlap,collaborated,Finland,Europe_other,Europe,dataset,partial,full,"upon_request,supplement",multi,,obtained,26,none,,low
https://doi.org/10.1038/nature13139,Forestry,161,28.23882749,2171,5219,no_open_access,Nature,2014,16.04.2014,2010-2019,1,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1038/nature12914,Forestry,339,56.96823204,2262,5128,no_open_access,Nature,2014,15.01.2014,2010-2019,1,no,no,USA,USA,N_America,dataset,full,full,"archive,supplement",multi,USGS_ScienceBase,,,,,medium
https://doi.org/10.1038/nature12525,Forestry,134,21.32083697,2384,5006,no_open_access,Nature,2013,15.09.2013,2010-2019,1,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,medium
https://doi.org/10.1038/nature12291,Forestry,482,74.515036,2451,4939,no_open_access,Nature,2013,10.07.2013,2010-2019,2,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1038/nature11318,Forestry,485,65.29878274,2801,4589,open_access,Nature,2012,25.07.2012,2010-2019,1,no,no,Australia,Australia,other,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1038/nature10588,Forestry,254,31.28923388,3053,4337,open_access,Nature,2011,16.11.2011,2010-2019,1,no,no,USA,USA,N_America,dataset,partial,partial,"upon_request,supplement",multi,,declined,,,other:_moved,low
https://doi.org/10.1038/nature10425,Forestry,883,106.5085922,3116,4274,no_open_access,Nature,2011,14.09.2011,2010-2019,2,no,no,"Singapore,USA",multi,multi,dataset,full,full,supplement,supplement,,,,,,medium
https://doi.org/10.1038/nature07771,Forestry,562,51.54020101,4070,3320,no_open_access,Nature,2009,02.02.2009,2000-2009,1,no,no,UK,UK,Europe,dataset,partial,partial,"upon_request,supplement",multi,,declined,,none,not_specified,low
https://doi.org/10.1038/nature07276,Forestry,807,71.42458778,4214,3176,no_open_access,Nature,2008,11.09.2008,2000-2009,1,no,no,Belgium,Europe_other,Europe,dataset,none,full,upon_request,request,,obtained,7,none,,medium
https://doi.org/10.1038/nature07271,Forestry,1186,104.1602502,4246,3144,no_open_access,Nature,2008,10.08.2008,2000-2009,2,no,no,France,France,Europe,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,low
https://doi.org/10.1038/nature06937,Forestry,759,65.29224605,4333,3057,no_open_access,Nature,2008,15.05.2008,2000-2009,1,no,no,USA,USA,N_America,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1038/nature06777,Forestry,1058,90.565197,4354,3036,no_open_access,Nature,2008,24.04.2008,2000-2009,1,partial,met,Canada,Canada,N_America,dataset,partial,partial,"upon_request,supplement",multi,,declined,,privacy,"data_protected_by_agreements,no_time_to_search",medium
https://doi.org/10.1038/nature06316,Forestry,975,80.55115437,4508,2882,open_access,Nature,2007,22.11.2007,2000-2009,1,no,no,UK,UK,Europe,dataset,none,full,"upon_request,supplement",multi,,obtained,34,none,,low
https://doi.org/10.1038/nature05847,Forestry,690,55.00109194,4669,2721,no_open_access,Nature,2007,14.06.2007,2000-2009,1,partial,no,Italy,Europe_other,Europe,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1038/nature05134,Forestry,416,31.38486978,4928,2462,no_open_access,Nature,2006,28.09.2006,2000-2009,1,no,met,Netherlands,Europe_other,Europe,dataset,none,full,upon_request,request,,obtained,8,none,,low
https://doi.org/10.1038/nature04389,Forestry,97,7.042967973,5117,2273,open_access,Nature,2006,23.03.2006,2000-2009,2,no,no,"Brazil,USA",multi,multi,image,full,full,"archive,supplement",multi,SimAmazonia,,,,,high
https://doi.org/10.1038/nature04366,Forestry,378,27.40762813,5124,2266,no_open_access,Nature,2006,16.03.2006,2000-2009,1,no,no,Australia,Australia,other,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,low
https://doi.org/10.1038/nature03289,Forestry,238,16.05136733,5502,1888,no_open_access,Nature,2005,03.03.2005,2000-2009,1,no,no,South_Africa,other,other,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1038/nature03058,Forestry,187,12.27166487,5652,1738,open_access,Nature,2004,04.10.2004,2000-2009,1,overlap,no,USA,USA,N_America,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,medium
https://doi.org/10.1038/nature02403,Forestry,4143,264.0466213,5817,1573,open_access,Nature,2004,22.04.2004,2000-2009,1,no,no,Australia,Australia,other,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,low
https://doi.org/10.1038/nature01795,Forestry,400,24.33333333,6090,1300,no_open_access,Nature,2003,24.07.2003,2000-2009,2,no,no,"Japan,Singapore",multi,Asia,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1038/nature01312,Forestry,233,13.71693548,6290,1100,no_open_access,Nature,2003,05.01.2003,2000-2009,1,no,no,USA,USA,N_America,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1038/nature01051,Forestry,322,18.75678264,6356,1034,no_open_access,Nature,2002,31.10.2002,2000-2009,1,partial,no,USA,USA,N_America,dataset,none,full,upon_request,request,,obtained,12,none,,low
https://doi.org/10.1038/440436a,Forestry,97,7.041567224,5118,2272,no_open_access,Nature,2006,22.03.2006,2000-2009,1,overlap,no,Italy,Europe_other,Europe,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1038/35106547,Forestry,400,22.09108791,6699,691,no_open_access,Nature,2001,22.11.2001,2000-2009,1,partial,no,Germany,Germany,Europe,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1038/35071062,Forestry,431,23.02283038,6923,467,open_access,Nature,2001,12.04.2001,2000-2009,1,partial,met,USA,USA,N_America,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1038/35071052,Forestry,105,5.608810186,6923,467,no_open_access,Nature,2001,12.04.2001,2000-2009,1,no,no,USA,USA,N_America,dataset,none,none,upon_request,request,,ignored,,,,low
https://doi.org/10.1038/35041545,Forestry,584,30.37332573,7108,282,no_open_access,Nature,2000,09.10.2000,2000-2009,1,partial,no,UK,UK,Europe,dataset,none,none,upon_request,request,,ignored,,,,medium
https://doi.org/10.1038/35017647,Forestry,114,5.849852383,7203,187,no_open_access,Nature,2000,06.07.2000,2000-2009,1,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1038/35009084,Forestry,1237,62.79624478,7280,110,no_open_access,Nature,2000,20.04.2000,2000-2009,1,overlap,no,Italy,Europe_other,Europe,dataset,none,full,upon_request,request,,obtained,48,none,,low
https://doi.org/10.1038/35009076,Forestry,728,36.95688456,7280,110,no_open_access,Nature,2000,20.04.2000,2000-2009,1,partial,no,USA,USA,N_America,dataset,partial,partial,"upon_request,supplement",multi,,ignored,,,,low
https://doi.org/10.1038/35002062,Forestry,557,27.92267546,7371,19,no_open_access,Nature,2000,20.01.2000,2000-2009,1,partial,no,USA,USA,N_America,dataset,none,none,upon_request,request,,ignored,,,,medium
https://doi.org/10.1126/science.aax9830,Humanities,1,3.067226891,209,7181,no_open_access,Science,2019,30.08.2019,2010-2019,1,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.aax1192,Humanities,9,27.60504202,209,7181,open_access,Science,2019,30.08.2019,2010-2019,2,no,no,"Germany,USA",multi,multi,dataset,full,full,"archive,supplement",multi,"ArchaeoGLOBE,Dataverse",,,,,high
https://doi.org/10.1126/science.aaw8942,Humanities,6,15.64285714,230,7160,no_open_access,Science,2019,09.08.2019,2010-2019,3,no,no,"Germany,Switzerland",multi,Europe,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.aaw6275,Humanities,8,16.68571429,265,7125,open_access,Science,2019,05.07.2019,2010-2019,4,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,high
https://doi.org/10.1126/science.aav4040,Humanities,24,38.76106195,316,7074,open_access,Science,2019,15/05/2019,2010-2019,3,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,high
https://doi.org/10.1126/science.aav2621,Humanities,39,36.97402597,475,6915,open_access,Science,2018,07.12.2018,2010-2019,3,no,no,"Denmark,USA",multi,multi,dataset,full,full,"archive,supplement",multi,,,,,,high
https://doi.org/10.1126/science.aav1002,Humanities,2,4.345238095,258,7132,no_open_access,Science,2019,12.07.2019,2010-2019,1,no,no,Ireland,Europe_other,Europe,dataset,full,full,"archive,homepage,supplement",multi,Zenodo,,,,,high
https://doi.org/10.1126/science.aav0207,Humanities,13,12.55291005,468,6922,open_access,Science,2018,14.12.2018,2010-2019,3,no,no,"USA,Brazil,UK",multi,multi,dataset,full,full,"previous_publication,museum,supplement",multi,,,,,,high
https://doi.org/10.1126/science.aau0137,Humanities,33,26.47252747,545,6845,no_open_access,Science,2018,28.09.2018,2010-2019,3,no,no,USA,USA,N_America,image,full,full,"archive,supplement",multi,Dryad,,,,,medium
https://doi.org/10.1126/science.aau0008,Humanities,10,9.656084656,468,6922,open_access,Science,2018,14.12.2018,2010-2019,1,no,no,Spain,Europe_other,Europe,dataset,full,full,"upon_request,supplement",multi,,,,,,low
https://doi.org/10.1126/science.aat8824,Humanities,25,23.27806122,482,6908,open_access,Science,2018,30.11.2018,2010-2019,2,no,no,China,China,Asia,dataset,full,full,"previous_publication,museum,supplement",multi,,,,,,low
https://doi.org/10.1126/science.aar7711,Humanities,27,18.04945055,636,6754,open_access,Science,2018,29.06.2018,2010-2019,2,no,no,"UK,Denmark",multi,Europe,dataset,full,full,"archive,supplement",multi,"EGA,Zenodo",,,,,high
https://doi.org/10.1126/science.aam9695,Humanities,69,26.26173097,1049,6341,open_access,Science,2017,12.05.2017,2010-2019,2,no,no,Germany,Germany,Europe,dataset,full,full,"archive,supplement",multi,Dryad,,,,,high
https://doi.org/10.1126/science.aal4108,Humanities,147,58.96153846,1000,6390,open_access,Science,2017,30.06.2017,2010-2019,1,no,no,USA,USA,N_America,dataset,full,full,"homepage,upon_request,supplement",multi,,,,,,medium
https://doi.org/10.1126/science.aal0157,Humanities,110,39.01846453,1119,6271,open_access,Science,2017,03.03.2017,2010-2019,3,no,no,"Brazil,Netherlands",multi,multi,dataset,full,full,"upon_request,supplement",multi,,,,,,medium
https://doi.org/10.1126/science.aac4315,Humanities,105,23.90829694,1693,5697,no_open_access,Science,2015,07.08.2015,2010-2019,2,no,no,Australia,Australia,other,dataset,full,full,"archive,previous_publication,supplement",multi,Paleoclimatology_Database,,,,,medium
https://doi.org/10.1126/science.aab3884,Humanities,181,41.57646318,1679,5711,open_access,Science,2015,21.08.2015,2010-2019,3,no,no,"Denmark,USA",multi,multi,dataset,full,full,"archive,previous_publication,supplement",multi,GEO,,,,,high
https://doi.org/10.1126/science.288.5468.1019,Humanities,386,19.65541295,7258,132,no_open_access,Science,2000,12.05.2000,2000-2009,1,no,no,Georgia,other,Europe,image,full,full,previous_publication,previous_publication,,,,,,low
https://doi.org/10.1126/science.287.5458.1622,Humanities,291,14.67463388,7328,62,no_open_access,Science,2000,03.03.2000,2000-2009,1,no,no,USA,USA,N_America,dataset,full,full,previous_publication,previous_publication,,,,,,low
https://doi.org/10.1126/science.1255832,Humanities,147,27.57194245,2036,5354,open_access,Science,2014,29.08.2014,2010-2019,1,no,no,Denmark,Europe_other,Europe,dataset,partial,full,"archive,homepage,supplement",multi,GEO,obtained,3,none,,high
https://doi.org/10.1126/science.1253958,Humanities,201,36.94108761,2076,5314,no_open_access,Science,2014,20.07.2014,2010-2019,1,no,no,Spain,Europe_other,Europe,image,full,full,"previous_publication,supplement",multi,,,,,,low
https://doi.org/10.1126/science.1250092,Humanities,264,48.47082495,2078,5312,no_open_access,Science,2014,18.07.2014,2010-2019,1,no,no,Norway,Europe_other,Europe,dataset,full,full,"archive,previous_publication,supplement",multi,Dryad,,,,,high
https://doi.org/10.1126/science.1238484,Humanities,204,32.93233083,2351,5039,no_open_access,Science,2013,18.10.2013,2010-2019,2,no,no,"Georgia,Switzerland",multi,Europe,image,full,full,"previous_publication,museum,supplement",multi,,,,,,low
https://doi.org/10.1126/science.1224344,Humanities,777,107.7526596,2722,4668,open_access,Science,2012,12.10.2012,2010-2019,3,no,no,"Germany,USA",multi,multi,dataset,full,full,"archive,homepage,supplement",multi,SRA,,,,,high
https://doi.org/10.1126/science.1219957,Humanities,190,25.2090149,2841,4549,no_open_access,Science,2012,15.06.2012,2010-2019,1,no,no,UK,UK,Europe,dataset,full,full,"previous_publication,supplement",multi,,,,,,low
https://doi.org/10.1126/science.1199644,Humanities,973,108.640257,3359,4031,open_access,Science,2011,14.01.2011,2010-2019,2,no,no,USA,USA,N_America,dataset,full,full,"homepage,supplement",multi,,,,,,low
https://doi.org/10.1126/science.1188021,Humanities,1755,181.9298495,3611,3779,open_access,Science,2010,07.05.2010,2010-2019,3,no,no,"Germany,USA",multi,multi,dataset,full,full,"archive,supplement",multi,EBI,,,,,high
https://doi.org/10.1126/science.1175404,Humanities,134,13.01143921,3849,3541,no_open_access,Science,2009,11.09.2009,2000-2009,1,no,no,USA,USA,N_America,image,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1174206,Humanities,12,1.152328335,3891,3499,no_open_access,Science,2009,31.07.2009,2000-2009,1,no,no,Italy,Europe_other,Europe,image,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1172750,Humanities,156,14.60374455,3989,3401,open_access,Science,2009,24.04.2009,2000-2009,2,no,no,Germany,Germany,Europe,dataset,full,full,supplement,supplement,,,,,,medium
https://doi.org/10.1126/science.1172257,Humanities,817,77.0356497,3961,3429,open_access,Science,2009,22.05.2009,2000-2009,1,no,no,USA,USA,N_America,dataset,full,full,"homepage,supplement",multi,,,,,,high
https://doi.org/10.1126/science.1170391,Humanities,33,3.117236025,3954,3436,no_open_access,Science,2009,29.05.2009,2000-2009,1,no,no,USA,USA,N_America,dataset,partial,partial,supplement,supplement,,ignored,,,,low
https://doi.org/10.1126/science.1168112,Humanities,303,28.67383977,3947,3443,no_open_access,Science,2009,05.06.2009,2000-2009,1,no,no,USA,USA,N_America,dataset,full,full,"previous_publication,supplement",multi,,,,,,low
https://doi.org/10.1126/science.1153600,Humanities,104,9.008068344,4304,3086,no_open_access,Science,2008,13.06.2008,2000-2009,1,no,no,Israel,other,Asia,dataset,partial,full,supplement,supplement,,obtained,40,multi,,medium
https://doi.org/10.1126/science.1138728,Humanities,31,2.513885803,4591,2799,no_open_access,Science,2007,31.08.2007,2000-2009,1,no,no,USA,USA,N_America,image,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1136415,Humanities,29,2.260303224,4773,2617,no_open_access,Science,2007,02.03.2007,2000-2009,1,no,no,Peru,other,other,image,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1131492,Humanities,22,1.655328798,4941,2449,no_open_access,Science,2006,15.09.2006,2000-2009,1,no,no,USA,USA,N_America,image,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1131412,Humanities,396,30.18796992,4878,2512,open_access,Science,2006,17.11.2006,2000-2009,1,no,no,USA,USA,N_America,dataset,full,full,supplement,supplement,,,,,,high
https://doi.org/10.1126/science.1130989,Humanities,418,31.2259517,4976,2414,no_open_access,Science,2006,11.08.2006,2000-2009,1,no,no,Germany,Germany,Europe,dataset,full,full,"previous_publication,supplement",multi,,,,,,low
https://doi.org/10.1126/science.1125087,Humanities,197,14.40693248,5081,2309,no_open_access,Science,2006,28.04.2006,2000-2009,1,no,no,Denmark,Europe_other,Europe,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1124635,Humanities,213,15.49013748,5109,2281,no_open_access,Science,2006,31.03.2006,2000-2009,1,partial,no,France,France,Europe,dataset,partial,partial,supplement,supplement,,ignored,,,,low
https://doi.org/10.1126/science.1110466,Humanities,49,3.370712401,5396,1994,no_open_access,Science,2005,17.06.2005,2000-2009,1,no,no,UK,UK,Europe,image,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1107599,Humanities,85,5.718894009,5515,1875,no_open_access,Science,2005,18.02.2005,2000-2009,1,no,no,UK,UK,Europe,dataset,full,full,supplement,supplement,,,,,,low
https://doi.org/10.1126/science.1096008,Humanities,304,19.361368,5821,1569,no_open_access,Science,2004,18.04.2004,2000-2009,1,no,no,France,France,Europe,dataset,full,full,"upon_request,supplement",multi,,,,,,medium
https://doi.org/10.1126/science.1095905,Humanities,319,20.30961102,5823,1567,no_open_access,Science,2004,16.04.2004,2000-2009,1,no,no,Norway,Europe_other,Europe,image,partial,partial,supplement,supplement,,,95,purpose,,low
https://doi.org/10.1126/science.1095335,Humanities,120,7.630662021,5830,1560,no_open_access,Science,2004,09.04.2004,2000-2009,1,no,no,France,France,Europe,image,partial,partial,"previous_publication,supplement",multi,,declined,,none,no_time_to_search,low
https://doi.org/10.1126/science.1087486,Humanities,64,3.939956148,6019,1371,no_open_access,Science,2003,03.10.2003,2000-2009,1,no,no,USA,USA,N_America,dataset,full,full,"previous_publication,supplement",multi,,,,,,medium
https://doi.org/10.1126/science.1085255,Humanities,251,15.236155,6103,1287,no_open_access,Science,2003,11.07.2003,2000-2009,1,no,no,Australia,Australia,other,dataset,partial,partial,supplement,supplement,,ignored,,,,medium
https://doi.org/10.1126/science.1085219,Humanities,182,11.37889688,5928,1462,no_open_access,Science,2004,02.01.2004,2000-2009,1,no,no,Russia,other,other,dataset,full,full,supplement,supplement,,,,,,low
